,id,read_rate,from_domain_hash,Domain_extension,day,campaign_size,unique_user_cnt,avg_domain_read_rate,avg_domain_inbox_rate,avg_user_avg_read_rate,avg_user_domain_avg_read_rate,mb_superuser,mb_engper,mb_supersub,mb_engsec,mb_inper,mb_insec,mb_unengsec,mb_idlesub,Discretized_Read_Rate
21994,21995,0.0,c94ebc2a7e5dbad4270ebdb32eee4e10,com,Mon,15.0,15.0,0.003487751,0.008100223,0.019433843,0.0,0.066666667,0.0,0.333333333,0.133333333,0.0,0.333333333,0.133333333,0.0,1
21998,21999,0.038461537999999997,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,26.0,26.0,0.19130118,0.687118735,0.06976045,0.09784872300000001,0.038461537999999997,0.269230769,0.038461537999999997,0.269230769,0.153846154,0.153846154,0.076923077,0.0,1
22000,22001,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,51.0,4.0,0.26360952,0.5492744979999999,0.0,0.0,0.0,0.27450980399999997,0.0,0.0,0.450980392,0.27450980399999997,0.0,0.0,1
22008,22009,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,94.0,94.0,0.06157230599999999,0.232202866,0.010730931,0.00037045,0.042553191,0.212765957,0.14893617,0.053191489,0.14893617,0.223404255,0.17021276600000002,0.0,1
22020,22021,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Tues,28.0,28.0,0.006598712,0.009859723,0.094122445,0.0,0.17857142899999998,0.25,0.321428571,0.17857142899999998,0.0,0.0,0.071428571,0.0,1
22022,22023,0.0,bee0e4f8475167f214c574068558aaf8,com,Sun,13.0,13.0,0.0034840759999999996,0.008354312,0.011801365,0.0,0.0,0.0,0.076923077,0.384615385,0.0,0.23076923100000002,0.307692308,0.0,1
22046,22047,0.08620689699999999,984627b36cb13aedfae7734539d55178,com,Thurs,638.0,16.0,0.084249738,0.916337133,0.011989373000000001,0.004001087,0.0,0.291666667,0.197916667,0.40625,0.0,0.0,0.10416666699999999,0.0,3
22053,22054,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,13.0,13.0,0.19130118,0.687118735,0.083924167,0.068795788,0.076923077,0.384615385,0.0,0.076923077,0.153846154,0.23076923100000002,0.076923077,0.0,1
22056,22057,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Fri,25.0,17.0,0.081700549,0.5658081389999999,0.000144721,3.47e-05,0.0,0.32,0.0,0.04,0.52,0.12,0.0,0.0,1
22059,22060,0.0,f54db463750940e0e7f7630fe327845e,com,Tues,15.0,15.0,0.145559324,0.954745878,0.091046338,0.036161821000000004,0.0,0.46666666700000003,0.133333333,0.26666666699999997,0.0,0.066666667,0.066666667,0.0,1
22062,22063,0.056338028,50cd1a9a183758039b0841aa738c3f0b,com,Fri,71.0,71.0,0.26360952,0.5492744979999999,0.061771630999999994,0.11695701,0.070422535,0.169014085,0.23943662,0.112676056,0.014084507,0.21126760600000002,0.183098592,0.0,2
22066,22067,0.05,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,20.0,20.0,0.26360952,0.5492744979999999,0.040611932,0.060096762000000005,0.05,0.8,0.0,0.0,0.1,0.0,0.05,0.0,2
22068,22069,0.076923077,50cd1a9a183758039b0841aa738c3f0b,com,Wed,13.0,13.0,0.26360952,0.5492744979999999,0.012198575,0.016471326,0.0,0.153846154,0.307692308,0.076923077,0.0,0.307692308,0.153846154,0.0,2
22081,22082,0.03125,7a35b38262510f0cd0191e980684dfb0,com,Sat,64.0,62.0,0.053386345999999994,0.193153258,0.05764327,0.0109375,0.109375,0.0625,0.234375,0.1875,0.0,0.21875,0.1875,0.0,1
22086,22087,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,13.0,13.0,0.047170067,0.9210837629999999,0.032092256,0.028644781,0.0,0.23076923100000002,0.153846154,0.23076923100000002,0.0,0.153846154,0.23076923100000002,0.0,1
22090,22091,0.21739130399999998,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,23.0,23.0,0.19130118,0.687118735,0.070121907,0.196499122,0.090909091,0.363636364,0.090909091,0.045454545,0.13636363599999998,0.22727272699999998,0.045454545,0.0,6
22093,22094,0.806451613,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,31.0,16.0,0.19130118,0.687118735,0.36642763700000003,0.616461225,0.48387096799999996,0.48387096799999996,0.0,0.0,0.0,0.032258065,0.0,0.0,13
22098,22099,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Mon,38.0,9.0,0.047170067,0.9210837629999999,0.0017470970000000002,0.000831025,0.0,0.0,0.0,0.10526315800000001,0.0,0.8684210529999999,0.026315789,0.0,1
22122,22123,0.16,f54db463750940e0e7f7630fe327845e,com,Mon,25.0,25.0,0.145559324,0.954745878,0.143062616,0.125629844,0.04,0.48,0.24,0.24,0.0,0.0,0.0,0.0,5
22124,22125,0.0,ac8c449342925cb29673c91ee480ff03,com,Mon,12.0,12.0,0.045656805,0.940961587,0.00373095,0.0,0.0,0.083333333,0.083333333,0.083333333,0.0,0.5,0.25,0.0,1
22126,22127,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Wed,13.0,13.0,0.04209324,0.4681664000000001,0.00078716,0.0,0.0,0.153846154,0.153846154,0.153846154,0.076923077,0.23076923100000002,0.23076923100000002,0.0,1
22142,22143,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,11.0,11.0,0.26360952,0.5492744979999999,0.039105686,0.047144214000000004,0.0,0.727272727,0.090909091,0.090909091,0.090909091,0.0,0.0,0.0,1
22150,22151,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,16.0,16.0,0.26360952,0.5492744979999999,0.0052626159999999995,0.0,0.0,0.0,0.0,0.0625,0.0,0.5,0.4375,0.0,1
22163,22164,0.05,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,60.0,59.0,0.047170067,0.9210837629999999,0.040845148,0.044632883,0.016666667,0.18333333300000001,0.15,0.166666667,0.0,0.35,0.133333333,0.0,2
22170,22171,0.008230453,f74d39fa044aa309eaea14b9f57fe79c,com,Sun,243.0,211.0,0.19130118,0.687118735,0.04175329,0.025845588,0.024691357999999997,0.139917695,0.131687243,0.14403292199999998,0.028806584,0.366255144,0.164609053,0.0,1
22180,22181,0.0,c582c4a96b11532a745fcbd144fd8e06,com,Sun,11.0,11.0,0.003711411,0.008529811,0.041515513,0.0,0.0,0.181818182,0.181818182,0.363636364,0.0,0.272727273,0.0,0.0,1
22183,22184,0.057142857000000005,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,35.0,34.0,0.19130118,0.687118735,0.078666262,0.089231434,0.057142857000000005,0.485714286,0.2,0.14285714300000002,0.057142857000000005,0.028571429,0.028571429,0.0,2
22187,22188,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Thurs,60.0,58.0,0.04209324,0.4681664000000001,0.018714221,0.00027183599999999996,0.0,0.21666666699999998,0.2,0.133333333,0.033333333,0.333333333,0.083333333,0.0,1
22190,22191,0.024193548,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,868.0,865.0,0.19130118,0.687118735,0.028951262999999998,0.032912703,0.013856813,0.7424942259999999,0.057736721,0.02886836,0.07852194,0.02886836,0.04965358,0.0,1
22191,22192,0.20689655199999998,b2f21823cb50a9b3b70447736f1ea616,com,Mon,29.0,29.0,0.00989282,0.028365696,0.04480529,0.0,0.0,0.25,0.321428571,0.14285714300000002,0.0,0.14285714300000002,0.14285714300000002,0.0,6
22207,22208,1.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,15.0,14.0,0.26360952,0.5492744979999999,0.257610271,0.611813501,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,14
22210,22211,0.076923077,3e955c5d67e80686f3eb24154599ebcc,com,Mon,13.0,13.0,0.119767048,0.762029347,0.009613224,0.042079309,0.0,0.076923077,0.076923077,0.153846154,0.0,0.538461538,0.153846154,0.0,2
22234,22235,0.444444444,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,18.0,18.0,0.19130118,0.687118735,0.203424396,0.35217581,0.222222222,0.333333333,0.166666667,0.055555556,0.0,0.111111111,0.111111111,0.0,12
22235,22236,0.090909091,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,11.0,11.0,0.047170067,0.9210837629999999,0.093420571,0.113179672,0.090909091,0.272727273,0.090909091,0.0,0.0,0.454545455,0.090909091,0.0,3
22245,22246,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Sat,14.0,14.0,0.006598712,0.009859723,0.026587818,0.0,0.071428571,0.0,0.35714285700000004,0.214285714,0.0,0.14285714300000002,0.214285714,0.0,1
22251,22252,0.3,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,20.0,20.0,0.19130118,0.687118735,0.22538939600000002,0.334425326,0.21052631600000002,0.473684211,0.31578947399999996,0.0,0.0,0.0,0.0,0.0,8
22255,22256,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,54.0,54.0,0.26360952,0.5492744979999999,0.02594146,0.022354161,0.0,0.27777777800000003,0.222222222,0.12962963,0.092592593,0.20370370399999999,0.074074074,0.0,1
22262,22263,0.011111111000000002,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,90.0,89.0,0.19130118,0.687118735,0.011857348,0.008746927,0.0,0.37777777799999995,0.1,0.033333333,0.222222222,0.2,0.066666667,0.0,1
22265,22266,0.005172414,b3782bc0343e84faf2f8d3d7171153dd,com,Tues,580.0,493.0,0.009889762,0.034618091000000004,0.04669906099999999,0.005737905,0.062283737,0.10899654,0.510380623,0.22837370199999998,0.0,0.015570934,0.07266436,0.0017301039999999999,1
22268,22269,0.900078064,50cd1a9a183758039b0841aa738c3f0b,com,Mon,1281.0,1010.0,0.26360952,0.5492744979999999,0.336132991,0.672259734,0.47540983600000003,0.399687744,0.057767369000000006,0.043715847,0.00234192,0.005464481,0.015612802,0.0,13
22272,22273,0.055555556,94bd04f23f1e4d18cc728f0ec5597472,br,Tues,90.0,90.0,0.081700549,0.5658081389999999,0.029654708999999998,0.031539019,0.011111111000000002,0.288888889,0.04444444400000001,0.111111111,0.07777777799999999,0.333333333,0.133333333,0.0,2
22291,22292,0.9411764709999999,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,17.0,16.0,0.26360952,0.5492744979999999,0.26769097399999997,0.658348033,0.294117647,0.588235294,0.117647059,0.0,0.0,0.0,0.0,0.0,13
22296,22297,0.0,ac8c449342925cb29673c91ee480ff03,com,Tues,17.0,16.0,0.045656805,0.940961587,0.052000199000000004,0.018298858,0.058823529000000006,0.058823529000000006,0.117647059,0.470588235,0.0,0.058823529000000006,0.235294118,0.0,1
22301,22302,0.029411765,441738815fa8f1671f7c7452a2a2b4bc,com,Mon,34.0,34.0,0.003623768,0.008669384,0.081333134,0.046992480999999996,0.117647059,0.264705882,0.41176470600000004,0.147058824,0.0,0.0,0.058823529000000006,0.0,1
22303,22304,0.125,50cd1a9a183758039b0841aa738c3f0b,com,Tues,16.0,16.0,0.26360952,0.5492744979999999,0.05437376,0.078620393,0.0625,0.125,0.25,0.0625,0.0,0.375,0.125,0.0,4
22304,22305,0.2,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,15.0,15.0,0.047170067,0.9210837629999999,0.128179598,0.168364968,0.133333333,0.333333333,0.2,0.0,0.0,0.2,0.133333333,0.0,6
22305,22306,0.117647059,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,17.0,13.0,0.047170067,0.9210837629999999,0.122616549,0.12599924,0.117647059,0.058823529000000006,0.294117647,0.41176470600000004,0.0,0.058823529000000006,0.058823529000000006,0.0,3
22309,22310,0.125,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,16.0,12.0,0.19130118,0.687118735,0.04945805599999999,0.125192978,0.0,0.5625,0.125,0.0625,0.125,0.0,0.125,0.0,4
22315,22316,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,85.0,84.0,0.06157230599999999,0.232202866,0.014734536999999999,0.003639145,0.023809524,0.28571428600000004,0.083333333,0.107142857,0.107142857,0.28571428600000004,0.107142857,0.0,1
22320,22321,0.7873015870000001,50cd1a9a183758039b0841aa738c3f0b,com,Wed,630.0,395.0,0.26360952,0.5492744979999999,0.305950251,0.651611287,0.40952381,0.474603175,0.025396825,0.041269841,0.034920635,0.0,0.014285714,0.0,13
22330,22331,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Thurs,11.0,11.0,0.0065792690000000004,0.008477369,0.083345661,0.0,0.181818182,0.181818182,0.181818182,0.090909091,0.0,0.181818182,0.181818182,0.0,1
22339,22340,0.8959999999999999,94bd04f23f1e4d18cc728f0ec5597472,br,Wed,375.0,283.0,0.081700549,0.5658081389999999,0.268216162,0.7704106890000001,0.267379679,0.502673797,0.048128342000000005,0.072192513,0.0,0.029411765,0.080213904,0.0,13
22341,22342,0.04,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,25.0,25.0,0.06157230599999999,0.232202866,0.007208933000000001,0.000222655,0.0,0.32,0.08,0.16,0.08,0.2,0.16,0.0,2
22343,22344,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,17.0,1.0,0.06157230599999999,0.232202866,0.007692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22344,22345,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Mon,21.0,21.0,0.081700549,0.5658081389999999,0.0006909230000000001,0.00062477,0.0,0.380952381,0.0,0.0,0.523809524,0.095238095,0.0,0.0,1
22345,22346,0.130434783,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,23.0,23.0,0.19130118,0.687118735,0.054183799000000005,0.073106738,0.043478261,0.7826086959999999,0.0,0.0,0.130434783,0.043478261,0.0,0.0,4
22375,22376,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Mon,11.0,11.0,0.26360952,0.5492744979999999,0.005423356,0.009208996,0.0,0.272727273,0.272727273,0.090909091,0.090909091,0.181818182,0.090909091,0.0,1
22376,22377,0.1,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,30.0,28.0,0.19130118,0.687118735,0.149412408,0.158293084,0.233333333,0.233333333,0.2,0.133333333,0.0,0.066666667,0.133333333,0.0,3
22382,22383,0.166666667,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,18.0,16.0,0.047170067,0.9210837629999999,0.165454894,0.186239341,0.166666667,0.27777777800000003,0.222222222,0.111111111,0.0,0.111111111,0.111111111,0.0,5
22394,22395,1.0,94bd04f23f1e4d18cc728f0ec5597472,br,Wed,14.0,6.0,0.081700549,0.5658081389999999,0.046500400000000004,0.82192691,0.0,0.35714285700000004,0.214285714,0.35714285700000004,0.0,0.0,0.071428571,0.0,14
22399,22400,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,13.0,13.0,0.19130118,0.687118735,0.018488836,0.033486496,0.0,0.23076923100000002,0.384615385,0.076923077,0.0,0.076923077,0.23076923100000002,0.0,1
22404,22405,0.090909091,86d0399a308ae0a71efbff96df087dc4,com,Sat,11.0,11.0,0.046684483,0.20985432,0.089802614,0.046345810999999994,0.0,0.363636364,0.181818182,0.363636364,0.0,0.0,0.090909091,0.0,3
22406,22407,0.384615385,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,13.0,13.0,0.19130118,0.687118735,0.13511161900000002,0.216563057,0.153846154,0.307692308,0.153846154,0.0,0.0,0.307692308,0.076923077,0.0,10
22415,22416,0.038714137999999995,e07a80f519243c832d2417232f9aefd5,com,Fri,5786.0,5563.0,0.059955579,0.7667590609999999,0.053651638,0.046729270999999996,0.04947241,0.145303581,0.226258433,0.20878740699999998,0.001902785,0.210863172,0.156893271,0.000518941,1
22416,22417,0.00617284,b2f21823cb50a9b3b70447736f1ea616,com,Fri,162.0,162.0,0.00989282,0.028365696,0.06509508900000001,0.0042181070000000005,0.092592593,0.160493827,0.19753086399999997,0.17901234600000002,0.018518519,0.23456790100000002,0.117283951,0.0,1
22420,22421,0.065693431,86d0399a308ae0a71efbff96df087dc4,com,Thurs,137.0,137.0,0.046684483,0.20985432,0.059244480999999995,0.058909620999999995,0.03649635,0.248175182,0.16058394199999998,0.175182482,0.03649635,0.16058394199999998,0.182481752,0.0,2
22423,22424,0.083333333,984627b36cb13aedfae7734539d55178,com,Fri,96.0,1.0,0.084249738,0.916337133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22424,22425,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,14.0,14.0,0.06157230599999999,0.232202866,0.00689384,0.019068689,0.0,0.28571428600000004,0.071428571,0.214285714,0.0,0.35714285700000004,0.071428571,0.0,1
22426,22427,0.333333333,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,18.0,18.0,0.19130118,0.687118735,0.115607819,0.250639789,0.166666667,0.5555555560000001,0.055555556,0.111111111,0.0,0.055555556,0.055555556,0.0,9
22434,22435,0.0,e8b00d21d1327bfb14f9a481126b7283,com,Fri,12.0,12.0,0.04209324,0.4681664000000001,0.029470485,0.019399238,0.0,0.41666666700000005,0.25,0.083333333,0.083333333,0.083333333,0.083333333,0.0,1
22435,22436,1.0,50cd1a9a183758039b0841aa738c3f0b,com,Mon,16.0,1.0,0.26360952,0.5492744979999999,0.483116883,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
22443,22444,0.0,f54db463750940e0e7f7630fe327845e,com,Fri,12.0,12.0,0.145559324,0.954745878,0.137048005,0.074812278,0.166666667,0.41666666700000005,0.333333333,0.083333333,0.0,0.0,0.0,0.0,1
22444,22445,1.0,6fd3469028bce958da6d575e521235d5,net,Thurs,11.0,10.0,0.454409643,0.8334398679999999,0.38539286700000003,0.91327192,0.363636364,0.545454545,0.090909091,0.0,0.0,0.0,0.0,0.0,14
22445,22446,0.0,c582c4a96b11532a745fcbd144fd8e06,com,Sun,15.0,15.0,0.003711411,0.008529811,0.034770174,0.006060606,0.066666667,0.066666667,0.333333333,0.066666667,0.0,0.133333333,0.333333333,0.0,1
22449,22450,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,13.0,11.0,0.26360952,0.5492744979999999,0.083819367,0.089456256,0.076923077,0.538461538,0.0,0.0,0.23076923100000002,0.076923077,0.076923077,0.0,1
22451,22452,0.010638298000000001,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,94.0,94.0,0.06157230599999999,0.232202866,0.015028393999999999,0.010849898,0.021276596000000002,0.308510638,0.106382979,0.063829787,0.074468085,0.265957447,0.159574468,0.0,1
22462,22463,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,22.0,22.0,0.26360952,0.5492744979999999,0.026499201,0.001262626,0.090909091,0.13636363599999998,0.045454545,0.272727273,0.0,0.181818182,0.181818182,0.090909091,1
22466,22467,0.275,50c88fb92cb4fbea6103e6080fba9229,com,Mon,40.0,1.0,0.085995715,0.85700118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
22468,22469,0.042253520999999995,50cd1a9a183758039b0841aa738c3f0b,com,Tues,71.0,71.0,0.26360952,0.5492744979999999,0.08209952400000001,0.102301376,0.08450704199999999,0.19718309899999997,0.32394366199999997,0.056338028,0.042253520999999995,0.183098592,0.112676056,0.0,2
22480,22481,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Sat,11.0,11.0,0.0065792690000000004,0.008477369,0.083948983,0.0,0.090909091,0.181818182,0.454545455,0.181818182,0.0,0.090909091,0.0,0.0,1
22484,22485,0.0,a255758a8f152772b366900f6a2c3c2f,com,Mon,13.0,13.0,0.085190238,0.26708929600000003,0.00033949800000000003,0.0,0.0,0.307692308,0.0,0.153846154,0.153846154,0.384615385,0.0,0.0,1
22486,22487,0.014285714,636ae4d78ec2b46248fc59ac1ad737df,com,Mon,70.0,48.0,0.047170067,0.9210837629999999,0.037784012,0.032986496000000004,0.014285714,0.185714286,0.085714286,0.228571429,0.0,0.32857142899999997,0.157142857,0.0,1
22487,22488,0.083333333,50cd1a9a183758039b0841aa738c3f0b,com,Fri,24.0,8.0,0.26360952,0.5492744979999999,0.12424127300000001,0.141030297,0.083333333,0.5,0.166666667,0.0,0.0,0.0,0.25,0.0,3
22497,22498,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,11.0,11.0,0.19130118,0.687118735,0.161401302,0.24189913300000002,0.181818182,0.363636364,0.181818182,0.0,0.090909091,0.090909091,0.090909091,0.0,1
22498,22499,0.0,bee0e4f8475167f214c574068558aaf8,com,Sun,19.0,19.0,0.0034840759999999996,0.008354312,0.04482447,0.035828207,0.10526315800000001,0.15789473699999998,0.31578947399999996,0.15789473699999998,0.052631579000000005,0.10526315800000001,0.10526315800000001,0.0,1
22515,22516,0.052631579000000005,50cd1a9a183758039b0841aa738c3f0b,com,Sat,38.0,38.0,0.26360952,0.5492744979999999,0.036300919,0.038649755,0.026315789,0.447368421,0.0,0.0,0.5,0.026315789,0.0,0.0,2
22525,22526,0.545454545,f54db463750940e0e7f7630fe327845e,com,Fri,11.0,11.0,0.145559324,0.954745878,0.448284099,0.44241758200000003,0.545454545,0.272727273,0.0,0.090909091,0.0,0.090909091,0.0,0.0,13
22528,22529,0.0,f54db463750940e0e7f7630fe327845e,com,Fri,17.0,17.0,0.145559324,0.954745878,0.13398111,0.084465746,0.058823529000000006,0.529411765,0.176470588,0.176470588,0.0,0.058823529000000006,0.0,0.0,1
22533,22534,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Sun,11.0,11.0,0.0054475159999999995,0.018167403000000002,0.13408071900000001,0.075098814,0.181818182,0.363636364,0.181818182,0.181818182,0.0,0.090909091,0.0,0.0,1
22536,22537,0.038461537999999997,50cd1a9a183758039b0841aa738c3f0b,com,Mon,26.0,26.0,0.26360952,0.5492744979999999,0.09629861199999999,0.115568394,0.115384615,0.692307692,0.076923077,0.0,0.0,0.115384615,0.0,0.0,1
22544,22545,0.0,7a35b38262510f0cd0191e980684dfb0,com,Sat,15.0,15.0,0.053386345999999994,0.193153258,0.03518742,0.035555556,0.0,0.26666666699999997,0.26666666699999997,0.133333333,0.0,0.133333333,0.2,0.0,1
22545,22546,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,40.0,40.0,0.06157230599999999,0.232202866,0.009522217,0.0006422569999999999,0.0,0.175,0.175,0.125,0.1,0.275,0.15,0.0,1
22573,22574,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,69.0,52.0,0.047170067,0.9210837629999999,0.043163685,0.010727664,0.014492753999999998,0.202898551,0.072463768,0.17391304300000002,0.0,0.37681159399999997,0.15942029,0.0,1
22578,22579,0.03030303,7a35b38262510f0cd0191e980684dfb0,com,Tues,33.0,33.0,0.053386345999999994,0.193153258,0.065396469,0.017676768,0.090909091,0.181818182,0.333333333,0.12121212099999999,0.0,0.181818182,0.090909091,0.0,1
22584,22585,0.1053346,7905d1c4e12c54933a44d19fcd5f9356,com,Thurs,7367.0,1859.0,0.124551761,0.961180255,0.09229038099999999,0.105130087,0.08623031,0.178028246,0.13973384,0.221890277,0.002851711,0.166621401,0.204644215,0.0,3
22591,22592,0.083333333,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,12.0,12.0,0.19130118,0.687118735,0.111103058,0.078968254,0.083333333,0.666666667,0.083333333,0.0,0.166666667,0.0,0.0,0.0,3
22593,22594,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,40.0,40.0,0.26360952,0.5492744979999999,0.006819943,0.006264346,0.0,0.525,0.0,0.05,0.275,0.075,0.05,0.025,1
22594,22595,0.9090909090000001,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,11.0,5.0,0.19130118,0.687118735,0.268495726,0.829325513,0.0,0.9090909090000001,0.090909091,0.0,0.0,0.0,0.0,0.0,13
22597,22598,0.0,8066470e27f62ff74b75b31bd5ee4d54,uk,Mon,31.0,31.0,0.303511439,0.669174299,0.019261969,0.006124755999999999,0.032258065,0.225806452,0.064516129,0.193548387,0.0,0.45161290299999995,0.032258065,0.0,1
22607,22608,0.39285714299999996,1982218d6c4c846b230639346409d184,com,Wed,28.0,28.0,0.133173803,0.915891991,0.074315446,0.234268707,0.071428571,0.17857142899999998,0.35714285700000004,0.214285714,0.0,0.107142857,0.071428571,0.0,10
22608,22609,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,116.0,115.0,0.06157230599999999,0.232202866,0.01067472,0.0023193989999999998,0.034482759,0.25,0.155172414,0.034482759,0.10344827599999999,0.24137931,0.172413793,0.00862069,1
22620,22621,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Tues,15.0,15.0,0.26360952,0.5492744979999999,0.05198896099999999,0.149596899,0.133333333,0.066666667,0.133333333,0.333333333,0.0,0.2,0.133333333,0.0,1
22623,22624,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,12.0,12.0,0.19130118,0.687118735,0.021730121,0.010551948,0.0,0.083333333,0.0,0.25,0.0,0.5,0.166666667,0.0,1
22629,22630,0.09677419400000001,50c88fb92cb4fbea6103e6080fba9229,com,Tues,31.0,1.0,0.085995715,0.85700118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22631,22632,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,50.0,50.0,0.26360952,0.5492744979999999,0.024328461000000003,0.024027873999999998,0.04,0.08,0.24,0.12,0.06,0.34,0.12,0.0,1
22635,22636,0.007462687,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,134.0,128.0,0.06157230599999999,0.232202866,0.016970254,0.005827901,0.02238806,0.253731343,0.149253731,0.119402985,0.074626866,0.23880597,0.134328358,0.007462687,1
